ts_sec,open,high,low,close,volume
1760702400,181.36,182.74,176.16,182.65,8584467.98
1760716800,182.64,185.31,181.29,181.86,5029810.86
1760731200,181.86,186.0,181.35,181.89,2361310.64
1760745600,181.89,185.44,181.66,184.73,2198653.68
1760760000,184.72,188.21,183.01,186.17,3017192.5
1760774400,186.17,187.06,184.27,186.02,2289496.19
1760788800,186.02,187.28,183.87,184.93,2388861.86
1760803200,184.93,186.37,183.23,186.29,2029262.23
1760817600,186.28,187.78,185.81,187.47,1350859.15
1760832000,187.47,187.79,184.8,186.95,1874583.28
1760846400,186.95,187.62,185.07,185.82,1472489.31
1760860800,185.82,189.99,183.06,188.92,5720822.26
1760875200,188.92,191.65,188.04,190.66,3333558.18
1760889600,190.66,192.15,188.24,188.81,2677046.18
1760904000,188.8,190.06,186.77,187.78,2049258.71
1760918400,187.78,191.7,183.68,191.14,4789229.1
1760932800,191.14,194.44,190.52,192.93,3655148.14
1760947200,192.92,194.1,190.89,192.11,2875433.92
1760961600,192.11,192.94,190.31,190.4,3624672.55
1760976000,190.4,190.44,185.48,188.71,5275933.03
1760990400,188.7,191.07,188.13,189.63,1996264.01
1761004800,189.63,190.15,185.15,185.46,3084258.15
1761019200,185.46,185.56,182.65,184.88,4182829.73
1761033600,184.87,186.65,183.64,186.18,2465443.31
1761048000,186.17,197.13,183.84,196.18,8972418.02
1761062400,196.17,197.69,192.01,193.93,6606890.61
1761076800,193.93,194.16,185.01,185.54,4626353.21
1761091200,185.53,187.36,184.03,185.15,4145234.33
1761105600,185.14,186.21,183.13,184.9,2874570.06
1761120000,184.89,185.87,181.44,184.95,3748682.13
1761134400,184.95,186.92,181.13,183.91,7521300.39
1761148800,183.91,184.93,177.0,180.1,5759885.21
1761163200,180.09,180.69,176.85,180.01,4069799.35
1761177600,180.0,183.29,179.54,182.76,2362646.59
1761192000,182.77,187.94,182.57,187.4,3317747.55
1761206400,187.41,189.47,187.38,187.92,3605447.73
1761220800,187.93,192.52,186.5,190.98,6993195.02
1761235200,190.98,193.44,189.99,191.02,3937539.77
1761249600,191.02,191.44,188.2,191.27,2521415.8
1761264000,191.27,194.0,190.75,191.24,2951264.73
1761278400,191.24,194.59,190.69,192.1,2959671.21
1761292800,192.09,193.39,190.5,192.02,2038099.16
1761307200,192.03,196.8,188.67,189.3,7299370.84
1761321600,189.31,193.54,188.66,192.99,2599326.89
1761336000,193.0,194.11,192.71,193.5,1236858.01
1761350400,193.49,194.49,192.35,193.4,1373896.84
1761364800,193.39,194.86,193.35,193.87,1267415.41
1761379200,193.87,195.18,191.0,192.63,2311049.98
1761393600,192.62,194.16,191.7,191.8,1610378.36
1761408000,191.79,194.56,191.33,194.42,1497298.99
1761422400,194.43,194.85,193.65,193.72,1155857.19
1761436800,193.71,194.28,191.75,192.88,1352213.66
